;Projissue;Projissue;;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ContextFunction.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Symbols.java;real_true_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;OrgSyncService.java;real_true_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBase.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBaseV11.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DragSortListView.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogPassword.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/FlappyBird;MainActivity.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Function.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ContextFunction.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;MainActivity.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;UnitTest.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivitySearch.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GPTGame2048;MainActivity.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivitySearchDeleted.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;TokenConsumer.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;NoteAdapter.java;real_false_positive
SpotBugs;UnreadField;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;AbyssMist.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GalleryApp;MainActivity.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GPTFlappyBird;GameView.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;CompiledFunction.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;MainActivity.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityTaskHistory.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;NnnApp.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Constant.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GPTGame2048;OnSwipeTouchListener.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/GalleryApp;PhotoAdapter.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;OptCodeGen.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/AndroidStudioProjects/WeatherApp;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;AboutActivity.java;real_false_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;NoteDetailActivity.java;real_false_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityTaskHistory.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/WeatherApp;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DashclockPrefActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GalleryApp;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityMain.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivitySearchDeleted.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;NoteListActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTFlappyBird;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ListWidgetConfig.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivitySearch.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;GameActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTScientificCalculator;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;WeatherInfoActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ShortcutConfig.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/FlappyBird;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;MainActivity.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/AndroidStudioProjects/GPTGame2048;MainActivity.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;RemoteTaskList.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;Task.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;PrefsActivity.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogMoveToList.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;GoogleTask.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskList.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskDetailFragment.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogPassword.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskListFragment.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogPasswordV11.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Function.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogMoveToList.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;EvalContext.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;SDSynchronizer.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;MainActivity.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DAO.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DragGripView.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/AndroidStudioProjects/GPTGame2048;MainActivity.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/AndroidStudioProjects/FlappyBird;GameView.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ListWidgetConfig.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;MoreMath.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ExtrasCursorAdapter.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ExtraTypesCursorAdapter.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ItemProvider.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DummyProvider.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;DoubleStack.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;UnitTest.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskListViewPagerFragment.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;JSONBackup.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/AndroidStudioProjects/jetpackBenchmarkDemo;Utils.java;real_false_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Util.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ProviderHelper.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DrawerCursorLoader.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DragSortCursorAdapter.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;SimpleDragSortCursorAdapter.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ResourceDragSortCursorAdapter.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityTaskHistory.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DBSyncBase.java;real_false_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_snow.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;heavy_rain.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;tile_icon.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;fog.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;partly_cloudy.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_sleet.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_rain.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ic_launcher_foreground.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;heavy_snow_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;ic_menu_settings.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_snow_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;thundery_heavy_rain.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;baseline_star.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;secuso_logo_black.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;secuso_logo_white.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;cloudy.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;very_cloudy.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;snow.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;baseline_light_mode.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;thundery_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;light_sleet_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;heavy_snow.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/CalcYou;delete.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;sunny.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;thundery_snow_showers.xml;real_true_positive
Lint;VectorPath;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;heavy_showers.xml;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;AppThemeArrayAdapter.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;MainFragment.kt;real_unknown
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;SettingsActivity.kt;real_unknown
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;HistoryFragment.kt;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;DragSortListView.java;real_true_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;color.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;dimens.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;ic_launcher_round.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;strings.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;themes.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;background_expression_land.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;baseline_numbers.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;styles.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ic_launcher_background.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;baseline_more_vert.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;styles.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;themes.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;settings_styles.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ic_launcher_monochrome_icon_background.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;font_certs.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;fade_out_200.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;colors.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;background_buttons_land.xml;real_false_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskDetailFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;SettingsFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;DeleteCityDialog.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;CitySearchResultsDialog.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;WeatherDailyWeatherForecastChildFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBaseV11.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskListViewPagerFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;SettingsFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;AboutActivity.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogPassword.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;WeatherCurrentInfoFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;CityManagementActivity.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogRestore.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBase.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;IconCacheRetainFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;PasswordPrefs.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;AddCityFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;WeatherThreeHourlyForecastChildSwipeFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityMain.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;EnterPersonalApiKeyFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DashclockPrefActivity.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;RefreshingActivity.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;WeatherThreeHourlyForecastChildListFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;GeneralDialogFragment.java;real_true_positive
DAAP;DroppedData;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogEditList.java;real_true_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;JSONBackup.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBase.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DashclockPrefActivity.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;AppearancePrefs.java;real_true_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBase.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;ContextFunction.java;real_true_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DBItem.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;OptCodeGen.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogRestore.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Constant.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;IndexPrefs.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskDetailFragment.java;real_true_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogConfirmBaseV11.java;real_false_positive
DAAP;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogRestore.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Derivative.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ItemProvider.java;real_false_positive
aDoctor;MemberIgnoringMethod;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;Function.java;real_false_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;FragmentSearch.java;real_false_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DashclockPrefsFragment.java;real_false_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;SplashActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DashclockPrefActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;BaseActivityWithoutNavBar.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogRestore.java;real_false_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskDetailFragment.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TaskListFragment.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityMain.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;SettingsActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;TextFileProvider.java;real_true_positive
